age,gender,education_level,occupation_type,avg_income,income_stability,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,rent_payment,utility1_payment,utility2_payment,credit_score
38,male,bachelors,professional,1358.2880362890276,0.9628705462763227,1384.7267835906734,1314.5320418844317,1290.709905215029,1407.0550795277827,1326.105975200494,1426.5984323157534,1,1,1,64
43,female,phd,semi-skilled,8076.528218578583,0.9533420777095802,8630.453881354695,8274.205828167014,7699.052907621338,7864.05689776806,8386.478041485887,7604.921755074501,1,1,1,87
60,other,other,entry-level,4070.029215298819,0.9390470901826035,3751.7954956996214,4325.249110060538,3991.181646878333,4421.008707355565,4126.068825930551,3804.871505868309,1,1,1,55
35,female,high-school,skilled,4453.316831792969,0.9471642807994209,4234.452186104576,4652.309634249376,4757.287558479324,4566.582573946499,4080.704023941877,4428.565014036161,1,1,1,73
55,other,other,entry-level,5337.236368096216,0.9440406962294298,5471.646898266339,5705.691960065053,5582.832185767066,5385.051386479263,4909.4519395297575,4968.743838469822,1,1,1,62
23,female,other,professional,9143.979712493998,0.9565022706706664,8798.727917377488,9598.00316190757,9049.156428723314,9234.60346462597,9639.95727609596,8543.430026233684,1,1,1,84
63,other,other,semi-skilled,8453.897102741541,0.9423117005705766,8929.79637076441,7874.545345647744,8622.413558930028,8296.949574363387,7864.356951186714,9135.320815556954,1,1,1,82
38,male,other,entry-level,1114.2127934001337,0.9589565633509627,1105.6479428408422,1103.3367739456592,1050.4125469440735,1139.6963399009976,1197.719948884667,1088.4632078845627,0,0,0,14
69,other,phd,professional,9491.52864553204,0.9496997393715507,8765.974456188982,9159.753790698813,9571.659584657493,10005.259246416077,9302.922651394512,10143.602143836359,1,1,1,100
32,male,high-school,professional,9225.502146024031,0.9394062630329002,9798.158342419934,9728.904112618027,8918.7817569223,9778.39994575525,8465.233388331271,8663.535330097407,0,0,0,60
20,other,other,semi-skilled,4593.040792962763,0.9663029599517757,4383.599699982962,4685.126576963784,4769.417370662994,4760.277171615179,4421.999621121544,4537.824317430119,1,1,1,64
54,other,masters,entry-level,2596.4477461668553,0.9304745446824784,2400.657376356352,2691.660058894025,2297.190387541949,2754.6596702964925,2763.8799060090078,2670.6390779033068,1,1,1,70
42,female,high-school,semi-skilled,3077.881473670283,0.9453129899860702,3111.1838045021873,3217.5663951188167,2905.5544069219045,3332.3273636842837,2844.5215345763622,3056.1353372181447,1,1,1,64
68,male,other,skilled,5464.627864423631,0.9599903713071557,5160.124600758238,5595.370967330802,5529.296099563577,5183.168842755583,5752.996214625822,5566.810461507765,1,1,1,69
47,female,other,semi-skilled,4143.14214918466,0.977701101856288,4190.450183168612,4131.291094232775,4040.5688383487054,4156.619834246437,4305.410216276092,4034.512728835342,1,1,1,64
70,male,bachelors,semi-skilled,2784.3790316331692,0.9195140411210968,2504.353278633928,3015.9680539289343,3023.078343134717,2691.734431125289,2958.0123161216075,2513.1277668545404,1,1,1,61
32,female,other,skilled,10468.64182709479,0.9384730493088318,10910.342681848651,9772.870340834212,9875.230790060055,9849.862836249305,11197.595231110845,11205.94908246568,1,1,1,75
66,other,phd,skilled,8535.748325870301,0.9355621018422025,7882.917200591898,8287.31010480154,8116.481900183681,8412.930997954452,9039.758898304397,9475.09085338584,1,1,1,100
70,other,bachelors,professional,3812.854826884404,0.9507209853715076,3814.8707634436446,3489.3332369035234,3892.36573511881,4125.75258760909,3763.025824070376,3791.780814160973,1,1,1,78
51,male,masters,skilled,8780.355446724736,0.9485413801124785,7991.295836811891,8878.448799145983,8984.60784800177,8684.880293469225,9502.918893625945,8639.981009293599,1,1,1,90
26,male,high-school,semi-skilled,1658.9868521561718,0.9357448337401189,1603.3570157081635,1818.1585145930076,1525.1179738894516,1602.1171002879667,1788.5864958625984,1616.5840125958443,0,0,0,20
27,male,masters,semi-skilled,5820.138294723813,0.9441157607219783,5647.771472740229,6180.835124493316,6291.880327718819,5510.051067659501,5863.078386633767,5427.213389097242,1,1,1,77
48,female,phd,skilled,4115.555256005007,0.9583171000549038,4200.098538301474,4015.42200563997,4044.894428599868,3827.0299346765487,4324.5101079209035,4281.376520891278,1,1,1,77
66,female,high-school,professional,3464.6185995838446,0.9295867675621372,3313.330155802534,3215.499264006769,3671.4157580050382,3372.734315533386,3307.2209676105745,3907.511136544766,1,1,1,66
41,female,phd,skilled,9253.699423905846,0.9415244020489665,9416.308606491291,9013.45804289718,9499.23317341103,10229.851319650179,8732.122891684745,8631.222509300651,1,1,1,100
46,female,other,entry-level,2876.9030926794403,0.9647121295199252,2681.314196640747,2958.9583932455594,2861.937414896227,2860.3897871784143,3003.4395844615788,2895.3791796541136,1,1,1,60
28,other,phd,professional,9347.769288544749,0.9273809716318837,8741.012028016312,10244.153958013389,9431.837528901346,10220.869330791124,8876.928077657187,8571.814807889135,1,1,1,94
62,other,phd,entry-level,1351.0735271855235,0.9670759502451424,1338.1862162807017,1420.7070553840608,1369.407173847736,1285.287085225471,1313.637717589392,1379.2159147857794,1,1,1,64
50,other,phd,skilled,6692.644146117068,0.9612645723023103,7143.123904550858,6622.814269123009,6478.9513720436335,6443.913804766464,6939.14787810895,6527.913648109492,0,0,0,63
27,male,masters,entry-level,8566.91260835017,0.9345137473527785,8283.264123108365,9425.692763923582,7829.642447720549,8135.881534333974,8576.106503878129,9150.888277136419,1,1,1,87
42,male,phd,skilled,3230.3606665247976,0.9523166559555698,3250.098822660338,3026.6564908898285,3376.0989818044495,3352.6898717258086,3014.048663391526,3362.571168676835,1,1,1,81
61,male,other,semi-skilled,5438.711812702883,0.9702182007612581,5678.839513879469,5620.383639881509,5369.525906941058,5204.238027303802,5381.307694206797,5377.976094004666,1,1,1,69
61,male,phd,skilled,4532.5981967823745,0.9399811468918314,4558.99939748642,4163.685110968361,4406.641209560024,4321.598509232318,4782.833089704468,4961.831863742653,1,1,1,85
42,female,other,skilled,2671.289726528439,0.9445192521230352,2407.0375378166086,2765.8825824825867,2805.034308452844,2533.0926022335902,2737.512473765377,2779.178854419629,1,1,1,63
28,other,bachelors,professional,7781.332753447491,0.9525784808116917,7726.478952362582,7901.302535571417,7489.611009691688,7190.3733683587025,8065.546151097029,8314.684503603525,1,1,1,89
64,other,phd,semi-skilled,6521.630814089686,0.9337945046860101,6063.231018611766,5815.884212294833,6750.310598412664,6957.530945636415,6918.460388223698,6624.367721358742,1,1,1,85
67,other,high-school,skilled,893.1531775842856,0.9471615759609037,846.8811308993982,904.689907029594,847.5853020514728,960.2979474417417,946.7288992206181,852.7358788628887,1,1,1,54
23,male,high-school,skilled,4649.425568002648,0.9443146743534067,4812.2672864776,4720.784437289689,4841.774583007269,4350.887152643016,4929.1232083558125,4241.716740242505,0,0,0,36
22,female,bachelors,semi-skilled,5655.889834817193,0.9430247693338104,5574.905271355752,5893.68402136081,5537.285568616722,5044.158024244205,6002.652299983908,5882.6538233417605,1,1,1,74
42,male,other,professional,7255.054937203677,0.9485507759376208,7148.22110251976,7359.720389838249,7850.4908579786725,7121.378087837311,7434.878757523026,6615.640427525047,0,1,1,68
32,male,high-school,professional,6911.490342892762,0.9520247493274655,6931.542043558819,7017.923764571194,7260.336558219871,6584.731285076962,6385.296288552516,7289.112117377212,0,0,0,53
52,male,other,semi-skilled,2802.049940241533,0.9587669086087259,2771.524634614321,2948.3506782044583,2942.214501839089,2650.3695482787316,2819.4516550814656,2680.3886234311326,1,1,1,62
46,female,high-school,semi-skilled,6663.19523846048,0.958141890933086,6372.345605773774,7182.540419344425,6822.466789078706,6545.26125177245,6663.827240286208,6392.730124507319,0,0,0,42
36,other,other,professional,1676.7380275832854,0.9587180845653872,1588.3014221222365,1711.1031742932628,1773.8157744305868,1661.2255962045706,1732.6434767825474,1593.338721666508,1,1,1,61
58,other,other,semi-skilled,6050.884938071252,0.9495460200221255,6294.308752144718,6296.503634446955,6034.800116341566,5607.57330577866,5687.917302569864,6384.206517145741,0,0,0,44
64,male,bachelors,professional,3053.35873090908,0.9472285289139639,2817.4102132045873,3153.8392465608094,3130.252571254174,2978.1940268459216,3306.647362635349,2933.808964953638,0,1,1,65
47,female,other,entry-level,5183.15649776035,0.9305606342577764,5044.0665087565785,5789.777367805177,4947.704440940373,4828.594273505192,4927.187514185569,5561.608881369207,0,1,1,57
33,male,high-school,skilled,5882.14899724461,0.9513375957637289,6042.445206729031,5566.230999292557,6178.023822797067,6246.067700185366,5532.528549575582,5727.597704888054,1,1,1,74
35,other,other,semi-skilled,7107.050972729584,0.9414842384328508,7343.853247043021,7285.563969764468,6686.1091116082625,7314.788400912239,7601.3929448043455,6410.598162245166,1,1,1,77
68,other,phd,entry-level,5514.654241084739,0.9465733824054269,5234.006062083876,5462.156630171479,6115.303232253649,5614.338894941154,5306.672528670556,5355.448098387721,1,1,1,85
47,female,high-school,skilled,3653.3200397241203,0.9703372619942996,3513.6290591058396,3789.5820758991313,3787.3928478750604,3685.5197758865324,3579.273387280781,3564.5230922973797,1,1,1,71
54,other,other,professional,5636.679796548374,0.938750726083678,4912.366391455785,5881.517089787147,5850.265275175461,5535.3033749379,5880.483080964023,5760.143566969927,1,1,1,75
30,male,bachelors,entry-level,6310.3047369446695,0.9484416318316178,6785.998514312902,6285.385177307372,5967.823963482078,6183.856762922832,6690.02965851711,5948.734345125724,1,1,1,75
58,male,high-school,semi-skilled,7379.116470752832,0.9339441537912763,7517.134338172315,7903.998633604374,6950.8238371838415,7736.143214287386,7651.226238028287,6515.37256324079,1,1,1,75
66,female,masters,semi-skilled,5753.39611628461,0.9607290368356238,5778.399119324676,5452.408569315999,5552.47448765236,5678.7482077078585,6121.451809169264,5936.8945045374985,1,1,1,85
24,other,other,entry-level,6721.785727029739,0.9327595452715838,6051.358786268383,6179.724378467427,6750.78950864921,7195.084590260348,7025.130143082871,7128.626955450198,0,0,0,35
43,other,bachelors,professional,10779.993181245207,0.96935036558298,10801.236796657011,10423.97576662086,10749.736427976162,10388.592214953165,11367.48395141815,10948.933929845896,1,1,1,87
23,other,other,entry-level,4429.605758385097,0.9317623573791305,4419.857965116218,4296.544467965688,4150.648378107132,4824.76960838144,4058.159084800934,4827.655045939169,1,1,1,59
20,female,high-school,semi-skilled,2197.2189441816213,0.9462446813134142,2306.9634854723686,2274.6029365802806,1967.2178250439172,2173.3164637626896,2160.003670867114,2301.209283363356,1,1,1,52
45,other,bachelors,skilled,7453.141830466557,0.9532011019278327,7404.992026319393,7077.157949932559,7024.085808577093,7828.876219295856,7963.009903251678,7420.729075422759,1,1,1,85
48,other,phd,semi-skilled,6101.931159312792,0.9454377448690691,5884.445713586781,6623.871429804944,6258.556007327334,5813.6857448452465,6349.280877006444,5681.747183306007,1,1,1,84
21,male,phd,skilled,5551.721499028031,0.942052722591884,5637.163307862823,5395.164399562088,5673.799981882753,5253.081643325104,5198.903920469935,6152.2157410654845,0,0,0,51
22,female,masters,professional,9601.692225413952,0.9488689609264781,10165.267098468616,9790.241692132167,9581.902792329069,9309.039479925326,10056.496986371269,8707.20530325726,1,1,1,94
21,other,bachelors,entry-level,1951.037518329411,0.9370856450870503,1830.0478452346892,1882.5857147761296,2094.5594814761407,1809.1958990599937,2124.7114157955734,1965.1247536339401,0,0,0,23
37,male,high-school,entry-level,5992.790828337813,0.9281360089996213,5431.471887257602,6106.131259252834,5763.188195037255,6600.336843725272,6452.444432484059,5603.172352269857,0,0,0,37
62,female,phd,skilled,2851.717085391852,0.9360892794196799,2813.062408711985,3111.290052728317,2967.6202224214994,2643.8881988551475,2606.273692347777,2968.1679372863855,1,1,1,74
29,male,masters,semi-skilled,5327.025312361191,0.9424600030733287,4957.74607648355,5365.145633391899,5776.807919799419,5010.404581969559,5198.272547632402,5653.77511489032,1,1,1,80
48,other,masters,entry-level,9550.524477664008,0.9504101496537578,8848.882048544148,9143.783239433333,9616.202946617852,10201.38873110112,9443.637067518875,10049.252832768727,1,1,1,90
58,other,masters,entry-level,11382.311003687597,0.9173859563151688,10307.350106493737,12207.905907793622,10837.833850893607,12431.760961330723,12263.914794596369,10245.100401017518,1,1,1,83
69,female,masters,entry-level,5652.000951687559,0.9586557524800283,5770.437011952239,5829.903558346158,6011.315393622409,5467.063514935568,5479.332409737287,5353.9538215317,1,1,1,77
19,male,high-school,semi-skilled,8211.42749026492,0.9538172133592705,7950.047332872317,8179.879909764284,8875.166012831864,8072.190130512141,8487.312241791298,7703.969313817614,0,0,0,49
61,other,phd,entry-level,5754.043189648856,0.9422799234131918,5346.196293349129,5481.266406732904,6268.232483669749,6077.031038200071,5534.124607937656,5817.408308003628,0,0,0,51
40,other,masters,semi-skilled,2114.025996078416,0.9786066935089517,2176.8099823155435,2075.6006780118464,2045.4337484710484,2157.469684741241,2102.987366552773,2125.8545163780414,1,1,1,63
24,male,phd,skilled,11177.489151441063,0.9274862384654883,10342.74695210946,10251.703355629052,10841.575621445705,12463.093112873557,11965.958361725925,11199.857504862668,1,1,1,87
38,male,masters,semi-skilled,8963.158086837926,0.9345544513132298,9930.76721971099,8696.18742691871,9594.317744610666,8322.21200290479,8549.778156349661,8685.68597053274,1,1,1,88
61,female,masters,skilled,3701.862184136537,0.9608265472394162,3576.4892067031983,3929.0081623880974,3607.863484360708,3755.853818728142,3821.3181226883967,3520.640309950681,1,1,1,79
23,other,bachelors,skilled,5459.969204082575,0.9406478764559406,4784.510004877713,5532.711440252442,5631.892359656297,5388.268858945754,5772.888895631315,5649.543665131928,1,1,1,72
69,male,phd,entry-level,2966.4146902898515,0.9331525824666947,3189.538318233905,2999.7079291127843,2768.6280682615657,2835.098503585516,3253.788416702462,2751.7269058428737,1,1,1,74
38,male,phd,entry-level,6718.685150428785,0.9468224642697037,6761.072835568755,6499.459798935564,6270.815827539007,6721.601743608023,7430.917992908285,6628.242704013079,0,0,0,51
53,other,other,skilled,1142.4672966441933,0.95639220429799,1230.6538806233746,1143.261563803212,1168.0082275124653,1134.6015358900047,1108.0206844536212,1070.2578875824825,1,1,1,59
67,female,phd,professional,2733.9237789636923,0.9306114017964344,2524.215980440915,2877.735253305636,2943.111892967444,2903.8888874522895,2455.7390947130853,2698.851564902785,1,1,1,78
61,female,other,entry-level,7187.005745601294,0.9406831577882787,6493.098134457755,7082.02074246616,7254.6868312407805,7757.762018905526,6910.373624409727,7624.093122127808,1,1,1,75
28,other,other,professional,3501.1500885408836,0.9560592450783477,3566.0935640653006,3297.4962891891923,3600.1923737858942,3602.395288541053,3277.54296972307,3663.180045940788,1,1,1,61
50,male,phd,skilled,6302.564546435357,0.9543032710207473,5928.186052682343,6080.441784649756,6091.394269939321,6413.82476408364,6716.8114612004765,6584.728946056606,1,1,1,89
35,male,masters,semi-skilled,4014.2010690304537,0.954704760673109,3855.4605551002273,4227.129651376873,4068.1164511924253,4203.1975761699005,4015.7549902275055,3715.5471901157894,1,1,1,72
51,male,bachelors,skilled,3274.3315372506877,0.9482228118669058,3276.6001523028362,3608.6008110857097,3231.007825278227,3275.126516265353,3215.6862226579537,3038.9676959140497,1,1,1,75
24,male,phd,entry-level,6518.692153784352,0.9540418355243657,6602.071342193463,6820.161528443214,6718.335232940116,6104.090356351925,6761.234265415976,6106.260197361424,1,1,1,81
69,male,phd,semi-skilled,8247.274458127025,0.9605781772163792,7588.144056536281,8375.617523953262,8421.559994313628,8183.054959345235,8631.273485931553,8283.996728682192,0,0,0,62
50,female,masters,skilled,5858.293443144709,0.9522304917918316,6086.305971714692,5978.595065558959,5293.0911280061455,6143.9631391857365,5823.541713789218,5824.263640613504,1,1,1,85
35,male,other,semi-skilled,5034.19722872492,0.9622044918739909,4948.0087827108755,5071.4675308262495,5197.281123783171,4682.664713150768,5030.292574210634,5275.468647667824,1,1,1,63
53,male,other,professional,2463.203709162101,0.9596294089690713,2479.93370612307,2596.9328388277227,2580.705970522793,2342.6172844013154,2358.210218826837,2420.822236270869,1,1,1,65
34,other,other,professional,1176.8850727429576,0.9550896715046908,1103.6110374677662,1243.565950310781,1182.6869662760116,1244.0521690272756,1133.745294467457,1153.649018908454,1,1,1,52
60,female,phd,professional,8581.070967158515,0.9373977940275894,7826.724315637215,9348.304100155818,9159.820873656183,8514.904643462783,8537.869304198897,8098.802565840199,1,1,1,99
56,female,phd,professional,3512.2366259243577,0.94574409137685,3355.2421759301815,3537.0864669258017,3662.4499857008605,3288.006709087118,3837.261626071486,3393.372791830701,1,1,1,87
51,male,masters,skilled,7156.452244488511,0.954981886029157,6952.687817721938,6705.233136185412,6918.348153168933,7624.1472755829645,7445.734216359637,7292.562867912183,1,1,1,85
26,other,high-school,professional,1149.3577033763913,0.9594167655301092,1180.5082792816124,1095.3437314155763,1206.4458220445797,1110.4820359700716,1104.857498978922,1198.508852567586,1,1,1,56
36,other,other,professional,8618.211680025715,0.9679111803310417,8871.404003075742,8178.635696407904,8404.065648110633,8806.852110557895,8945.117748059049,8503.194873943066,1,1,1,78
40,female,other,professional,1453.123426164084,0.9486746240039614,1480.821864954553,1388.097722235775,1416.3588896171539,1348.8773376714391,1553.6571869873828,1530.927555518201,1,1,1,61
30,male,bachelors,skilled,6065.436837147904,0.9386254596782007,5463.041679677226,6515.22279682182,5911.633883091485,5986.357439593595,5973.505495322663,6542.859728380635,1,1,1,79
20,other,phd,entry-level,3363.1770570620724,0.9517450186453952,3457.906146180867,3416.0646031378687,3165.8853610246033,3187.3216967694543,3635.5927533528034,3316.2917819068384,0,0,0,36
43,other,high-school,skilled,6804.395252440477,0.945321124105093,7341.185158700236,6940.4944232232265,6845.47958824159,6272.189264735596,6380.015038788436,7047.008040953775,1,1,1,83
67,female,other,skilled,1813.1606928546344,0.9529522338346186,1768.8950828985592,1934.7113623858204,1722.7382375607172,1742.6808673788819,1926.6919173599326,1783.2466895438954,1,1,1,54
21,male,bachelors,professional,7094.183608346185,0.9461578498956582,7471.874790869054,7606.962234119369,6578.118160297533,6722.133372072758,6912.661933133806,7273.351159584588,0,0,0,58
65,female,masters,skilled,5764.060549951885,0.9586585098668736,5841.638569979583,5350.197309501228,5703.662539957927,5969.56490830405,5636.882340797903,6082.417631170615,1,1,1,89
25,other,other,entry-level,5633.308406261213,0.9340869006002481,5935.013167479282,6110.434307045518,5519.634671163819,5128.908575366593,5215.08062588416,5890.779090627903,1,1,1,62
65,other,high-school,skilled,3741.3770799425,0.971157742014625,3754.2259382395014,3553.431006438957,3904.995975682576,3790.717013775897,3675.244795489811,3769.647750028259,1,1,1,72
44,male,bachelors,semi-skilled,4356.287233118713,0.9327429461044472,4814.532417938869,4711.498832405249,4236.073778689836,4122.660775436615,4172.533953933436,4080.423640308269,1,1,1,74
69,female,high-school,skilled,2115.5947050582795,0.9288860492696931,2033.3491101108095,2352.9602444378415,2042.655419834091,2293.0280483137185,2018.9461009791678,1952.6293066740482,1,1,1,62
61,other,high-school,semi-skilled,5230.197356907171,0.9278398480397283,5531.155167837192,5398.854539028942,4904.479851596221,4895.042417513214,5825.279224610023,4826.37294085743,0,0,0,41
24,other,bachelors,skilled,2196.666982986486,0.9625195361621023,2316.597618401589,2071.019550313172,2176.453128361012,2184.078547475321,2283.719897563446,2148.1331558043757,0,0,0,30
47,male,bachelors,semi-skilled,10602.860762387403,0.9290507739282666,11311.88107209805,9666.590048772287,10294.68162935318,11326.18313671709,11339.660851038901,9678.1678363449,1,1,1,80
54,male,masters,professional,8260.332161193437,0.933888876857159,8647.733714271031,7721.785987784246,8545.402199287328,7533.681546811948,9087.868283104453,8025.521235901612,1,1,1,100
64,other,phd,semi-skilled,1476.7974857744084,0.9213524047580315,1312.0505175702724,1540.5823806965186,1586.0189416431463,1519.929715151179,1319.534558640086,1582.668800945248,1,1,1,65
21,other,phd,semi-skilled,7305.8396421465795,0.9480588447402623,7616.61034659289,6848.57496290591,7286.056314736084,7302.905373829952,6869.093204097685,7911.797650716949,0,0,0,54
50,male,bachelors,skilled,6336.176094714108,0.936120197853863,6566.709307429603,6487.983637001291,6089.6827577678705,6619.351397324688,6708.91248943677,5544.4169793244255,0,0,0,53
19,male,phd,skilled,1245.2748063309962,0.9340172317215458,1227.4767504771185,1174.238463183952,1376.6234331350313,1175.724689573967,1179.1369417707192,1338.4485598451881,1,1,1,63
41,other,masters,skilled,7727.751858459931,0.9354776373395408,7064.348927671506,7720.60626966788,8208.460487040751,8346.59174653303,7097.637980128935,7928.865739717484,1,1,1,93
47,female,high-school,skilled,4079.569741454599,0.938208713591175,3862.1270227529667,4412.686245027545,3788.777678395201,3845.5821780277583,4287.9731423467065,4280.272182177414,1,1,1,66
59,male,bachelors,professional,7255.865047071548,0.9348174439723281,6600.558634642674,7049.551385693796,6890.082058361572,7303.343115883858,7983.611113853922,7708.043973993477,1,1,1,90
34,female,masters,skilled,6211.274953246425,0.9583740024453189,6545.037359577114,5746.299728872228,6412.103273075135,6289.649663172438,6047.653533601931,6226.906161179703,1,1,1,80
19,male,high-school,semi-skilled,3667.5831013864795,0.9476752584442052,3530.687426705646,3432.176683275039,3484.3013960529506,3782.347494344489,3850.0097715826014,3925.9758363581514,1,1,1,65
24,other,bachelors,skilled,2540.9707178775857,0.9510457314860282,2515.5344361801026,2357.487347481055,2598.4724326877213,2516.8686305078686,2768.7934266326474,2488.6680337761186,0,0,0,29
32,male,high-school,semi-skilled,1909.028954890747,0.9517872421960052,1924.5884667575892,1818.0928469538055,2014.817525370068,1790.9432838090243,2034.527952525511,1871.203653928483,1,1,1,53
24,female,other,semi-skilled,8906.49045660763,0.9645808497930806,9301.548138722283,8748.93773996254,8946.891512688102,9321.061781195565,8521.95167403782,8598.551893039461,1,1,1,69
69,female,other,professional,3954.5464108155793,0.9452318732392994,4037.5258504889266,4037.5166932557236,3662.290719298427,3819.3216357864867,3830.5751704370446,4340.048395626864,1,1,1,69
33,male,high-school,semi-skilled,10851.269015527823,0.9437004467076221,10253.39360709582,11503.179311436863,11602.981148691457,10051.509277125713,11203.384134573691,10493.1666142434,1,1,1,76
30,male,high-school,entry-level,7415.562608432715,0.9436796735277992,7949.839328055803,7074.705466409536,7574.41025380671,7034.608374205457,6942.993260333205,7916.81896778558,1,1,1,73
37,female,high-school,semi-skilled,4489.451343381025,0.9375527036547322,4695.476992986926,4556.945114587858,4173.882535566662,4861.676845276089,4581.21432795025,4067.512243918367,1,1,1,62
70,female,masters,entry-level,1716.4832162791663,0.9641653141568959,1810.0675688282602,1709.4164441848645,1784.5696988589823,1689.462376818775,1666.6201340148123,1638.7630749693037,0,0,0,28
22,female,masters,entry-level,4877.003170656876,0.9574219225544539,4480.880555544358,4957.1733754474735,4947.356111529784,5121.226990577408,4753.627485191135,5001.754505651093,0,0,0,40
26,male,phd,semi-skilled,7674.28650789272,0.9637122853849307,7692.701187313962,7382.670309230439,7990.952284718692,8086.443599218262,7391.752830023731,7501.198836851231,1,1,1,84
27,male,bachelors,entry-level,4059.4364753971518,0.9451841696727267,4103.574338220966,3633.6758290319276,4263.357954048567,4169.503061406908,4263.383874562949,3923.123795111591,1,1,1,60
70,female,masters,professional,8845.669335890258,0.9375321092254523,8294.429099098248,8749.199876039058,9400.411958819279,9511.500101006503,8009.840041836269,9108.634938542196,1,1,1,97
38,other,other,skilled,3398.6817079336192,0.9607951184891822,3195.0159971504277,3394.9543500663485,3424.1575379812903,3640.9466673948496,3324.5227651790196,3412.4929298297743,1,1,1,63
53,female,other,skilled,1725.5523354048776,0.9479882058395153,1818.4618438909,1669.242788116694,1670.8980752491927,1823.707201613567,1787.2294282958876,1583.7746752630244,1,1,1,54
19,male,high-school,skilled,7144.396374068478,0.9422853276957759,7708.390024675357,6454.152241442045,7378.484990177821,7299.309103088842,7249.968268877581,6776.073616149216,1,1,1,77
67,male,phd,skilled,8535.274275764164,0.9607253348145969,8654.74367937389,8636.622034468666,8493.194478622712,7852.440046902904,8622.094948042455,8952.55046717436,0,1,1,88
18,other,other,entry-level,3004.335219443334,0.9609683694699975,3168.3745501614962,2988.504405426614,2834.929255836374,3134.3163406822428,2906.152486462425,2993.7342780908566,0,0,0,18
67,female,high-school,entry-level,6885.79800083884,0.9473124498682133,7069.120124774809,7258.029861607072,7165.560934549739,6665.100456260326,6190.088956156554,6966.887671684537,0,0,0,44
63,male,high-school,semi-skilled,8053.516503151065,0.9320519971810107,7352.081840126068,7386.670271015726,8671.059883041558,8737.749107350324,8022.501043631761,8151.03687374095,1,1,1,86
64,female,other,entry-level,4727.040237205628,0.9287438688780291,4341.606248592882,4943.934353226631,5270.381436864728,4902.2236714133005,4515.199196821375,4388.896516314849,1,1,1,59
48,male,masters,skilled,9211.86473753178,0.9575129393779552,9758.037954241345,8800.022425609315,9377.3666753422,8694.694932650964,9578.11924469124,9062.947192655607,1,1,1,97
19,female,other,skilled,7221.982283475253,0.9579840965026599,7326.337111989525,7718.069424788523,6782.639220342564,7040.495399230154,7046.047165197185,7418.3053793035715,0,0,0,46
31,female,phd,professional,6181.768788726537,0.9695438639828208,5971.369449013587,5989.839803642527,6305.74607627721,6302.082417133706,6472.023850504783,6049.551135787412,1,1,1,87
60,female,other,entry-level,6886.280227694995,0.9420118033773018,6544.27343341302,6509.494224205519,6550.17824977054,7614.9261945783555,7068.220158144858,7030.589106057678,1,1,1,68
35,female,bachelors,professional,6316.040315212515,0.9454140102947165,5715.904537880938,6236.800874860736,6673.398909656858,6720.992722925308,6435.218563823562,6113.926282127692,1,1,1,80
48,other,bachelors,professional,4115.4705001048,0.9423858366318628,4143.51966133274,3954.8403426964205,4579.423079896409,4153.081423759961,4044.9874700035407,3816.9710229397265,1,1,1,81
22,other,masters,entry-level,8205.397395069545,0.9674060419727407,7913.335558040682,8292.830859862483,8118.961304913158,7896.54628766658,8668.773530355584,8341.936829578779,1,1,1,81
28,female,high-school,semi-skilled,2842.7874298539264,0.942937242369488,2524.323804459602,2841.827798410269,2849.3055843920974,3009.9875241884906,3010.121045982731,2821.1588216903665,1,1,1,60
51,female,high-school,professional,9421.554602978666,0.9699612369645707,9465.369332137996,8875.974676639526,9613.65091699517,9789.16996729578,9332.265126807628,9452.897597995894,1,1,1,84
66,male,high-school,entry-level,8631.090745116971,0.9243962818413166,9048.11193415793,7659.706836025825,9225.25865655467,8795.779513841648,7809.013738097307,9248.673792024443,0,0,0,46
49,female,high-school,entry-level,4874.569276171751,0.9334199247256346,4592.57448449245,5119.793639283049,5130.98986824526,5261.963929697641,4356.268884102635,4785.824851209471,1,1,1,70
19,male,masters,skilled,1745.7014435668643,0.9663357834429156,1728.4005269005731,1840.8641802250104,1716.9701230061264,1662.7247872769115,1801.8875557303938,1723.3614882621705,1,1,1,64
61,female,masters,professional,7942.007593083715,0.9450186344425107,8628.09402396929,7721.421698639038,8246.37710396811,7753.730775470241,8055.845010084478,7246.576946371127,0,1,1,86
41,other,other,entry-level,1191.5639803700756,0.9592145024700255,1170.3150205914872,1140.1408967753835,1198.9918300084398,1263.2336352288132,1134.2093293194919,1242.4931702968377,1,1,1,49
33,female,other,professional,7851.914953535138,0.942652922328577,8161.8114383142165,8107.0567974492515,7252.847628542267,7841.882810942405,8463.62761187325,7284.263434089438,0,1,1,69
26,male,masters,professional,7339.65189736165,0.9763919210707974,7471.68399553303,7022.359244451103,7323.635707794643,7261.117888825475,7388.817859131574,7570.296688434073,1,1,1,86
36,other,masters,semi-skilled,8034.250815201256,0.9579022821665109,8258.910778170051,7747.236807621005,7864.26778391916,8232.511099555992,8543.600186686988,7558.97823525434,1,1,1,87
53,other,high-school,entry-level,8058.608570414621,0.9530558291402533,7874.204795538354,7798.449386577962,8783.807690435371,7879.545351063759,7696.483713705186,8319.160485167093,1,1,1,78
27,female,masters,entry-level,4056.4714486268235,0.9602286986911097,4262.396829584182,4154.067585811905,3822.709098287589,3942.777423411941,4212.042515333326,3944.8352393319983,1,1,1,69
